OTU	Sample	Abundance	SampleID	Group	Covariate	Kingdom	Phylum	Class	Order
ASV279	Indv84	0	Indv84	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv114	0	Indv114	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv124	0	Indv124	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv140	0	Indv140	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv12	0	Indv12	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv52	0	Indv52	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv69	0	Indv69	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv146	0	Indv146	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv1	0	Indv1	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv125	0	Indv125	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv74	0	Indv74	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv151	0	Indv151	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv153	0	Indv153	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv155	0	Indv155	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv11	0	Indv11	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv136	0	Indv136	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv38	0	Indv38	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv85	0	Indv85	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv115	0	Indv115	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv41	0	Indv41	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv141	0	Indv141	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv20	0	Indv20	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv120	0	Indv120	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv22	0	Indv22	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv7	0	Indv7	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv147	0	Indv147	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv126	0	Indv126	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv28	0	Indv28	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv75	0	Indv75	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv54	0	Indv54	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv154	0	Indv154	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv156	0	Indv156	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv137	0	Indv137	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv116	0	Indv116	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv42	0	Indv42	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv142	0	Indv142	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv21	0	Indv21	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv121	0	Indv121	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv23	0	Indv23	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv148	0	Indv148	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv127	0	Indv127	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv29	0	Indv29	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv76	0	Indv76	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv30	0	Indv30	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv55	0	Indv55	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv32	0	Indv32	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv157	0	Indv157	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv159	0	Indv159	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv138	0	Indv138	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv4	0	Indv4	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv87	0	Indv87	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv117	0	Indv117	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv43	0	Indv43	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv143	0	Indv143	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv45	0	Indv45	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv24	0	Indv24	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv71	0	Indv71	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv149	0	Indv149	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv101	0	Indv101	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv128	0	Indv128	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv31	0	Indv31	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv56	0	Indv56	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv158	0	Indv158	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv112	0	Indv112	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv139	0	Indv139	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv88	0	Indv88	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv118	0	Indv118	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv44	0	Indv44	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv144	0	Indv144	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv46	0	Indv46	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv123	0	Indv123	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv72	0	Indv72	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv51	0	Indv51	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv99	0	Indv99	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv6	0	Indv6	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv78	0	Indv78	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv94	0	Indv94	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv57	0	Indv57	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv59	0	Indv59	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv98	0	Indv98	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv160	0	Indv160	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv89	0	Indv89	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv19	0	Indv19	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv90	0	Indv90	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv66	0	Indv66	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv47	0	Indv47	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv161	0	Indv161	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv49	0	Indv49	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv73	0	Indv73	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv50	0	Indv50	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv91	0	Indv91	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv58	0	Indv58	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv35	0	Indv35	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv18	0	Indv18	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv82	0	Indv82	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv92	0	Indv92	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv63	0	Indv63	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv67	0	Indv67	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv9	0	Indv9	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv81	0	Indv81	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv48	0	Indv48	Case	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv93	0	Indv93	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv61	0	Indv61	Control	Site2	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv8	0	Indv8	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv96	0	Indv96	Control	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV279	Indv80	0	Indv80	Case	Site1	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	<1%_Abundance
ASV280	Indv103	0	Indv103	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv135	0	Indv135	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv106	0	Indv106	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv119	0	Indv119	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv107	0	Indv107	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv11	0	Indv11	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv105	0	Indv105	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv125	0	Indv125	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv151	0	Indv151	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv53	0	Indv53	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv129	0	Indv129	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv145	0	Indv145	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv134	0	Indv134	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv150	0	Indv150	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv12	0	Indv12	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv152	0	Indv152	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv113	0	Indv113	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv13	0	Indv13	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv14	0	Indv14	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv109	0	Indv109	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv141	0	Indv141	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv110	0	Indv110	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv120	0	Indv120	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv137	0	Indv137	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv114	0	Indv114	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv124	0	Indv124	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv140	0	Indv140	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv126	0	Indv126	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv142	0	Indv142	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv54	0	Indv54	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv121	0	Indv121	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv146	0	Indv146	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv27	0	Indv27	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv148	0	Indv148	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv29	0	Indv29	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv127	0	Indv127	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv153	0	Indv153	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv55	0	Indv55	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv130	0	Indv130	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv36	0	Indv36	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv132	0	Indv132	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv38	0	Indv38	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv111	0	Indv111	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv4	0	Indv4	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv138	0	Indv138	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv115	0	Indv115	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv20	0	Indv20	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv117	0	Indv117	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv22	0	Indv22	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv143	0	Indv143	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv24	0	Indv24	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv122	0	Indv122	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv147	0	Indv147	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv28	0	Indv28	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv149	0	Indv149	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv3	0	Indv3	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv128	0	Indv128	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv56	0	Indv56	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv131	0	Indv131	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv37	0	Indv37	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv133	0	Indv133	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv39	0	Indv39	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv139	0	Indv139	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv116	0	Indv116	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv21	0	Indv21	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv118	0	Indv118	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv23	0	Indv23	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv144	0	Indv144	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv25	0	Indv25	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv123	0	Indv123	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv102	0	Indv102	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv99	0	Indv99	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv30	0	Indv30	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv78	0	Indv78	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv155	0	Indv155	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv57	0	Indv57	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv157	0	Indv157	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv83	0	Indv83	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv159	0	Indv159	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv160	0	Indv160	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv62	0	Indv62	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv41	0	Indv41	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv89	0	Indv89	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv43	0	Indv43	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv45	0	Indv45	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv47	0	Indv47	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv94	0	Indv94	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv26	0	Indv26	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv73	0	Indv73	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv10	0	Indv10	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv52	0	Indv52	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv101	0	Indv101	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv31	0	Indv31	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv79	0	Indv79	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv156	0	Indv156	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv58	0	Indv58	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv158	0	Indv158	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv84	0	Indv84	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv16	0	Indv16	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv161	0	Indv161	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv63	0	Indv63	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv42	0	Indv42	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
ASV280	Indv9	0	Indv9	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	<1%_Abundance
