OTU	Sample	Abundance	SampleID	Group	Covariate	Kingdom	Phylum	Class	Order	Family	Genus
ASV196	Indv138	0	Indv138	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv96	0	Indv96	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv42	0	Indv42	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv68	0	Indv68	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv93	0	Indv93	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv67	0	Indv67	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv66	0	Indv66	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv65	0	Indv65	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv38	0	Indv38	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv35	0	Indv35	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv51	0	Indv51	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv118	0	Indv118	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv143	0	Indv143	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv84	0	Indv84	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv149	0	Indv149	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv29	0	Indv29	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv146	0	Indv146	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv69	0	Indv69	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv94	0	Indv94	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv144	0	Indv144	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv23	0	Indv23	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv49	0	Indv49	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv115	0	Indv115	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv140	0	Indv140	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv2	0	Indv2	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv112	0	Indv112	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv97	0	Indv97	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv18	0	Indv18	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv43	0	Indv43	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv12	0	Indv12	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv119	0	Indv119	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv145	0	Indv145	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv92	0	Indv92	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv91	0	Indv91	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv22	0	Indv22	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv30	0	Indv30	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv64	0	Indv64	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv80	0	Indv80	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv147	0	Indv147	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv7	0	Indv7	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv95	0	Indv95	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv78	0	Indv78	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv116	0	Indv116	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv21	0	Indv21	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv55	0	Indv55	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv117	0	Indv117	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv44	0	Indv44	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv72	0	Indv72	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv77	0	Indv77	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv75	0	Indv75	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv20	0	Indv20	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv48	0	Indv48	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv148	0	Indv148	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv28	0	Indv28	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv99	0	Indv99	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv46	0	Indv46	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv73	0	Indv73	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV196	Indv74	0	Indv74	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	<1%_Abundance
ASV2	Indv117	0	Indv117	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae	<1%_Abundance
ASV2	Indv87	0	Indv87	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae	<1%_Abundance
ASV21	Indv6	0	Indv6	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	<1%_Abundance
ASV21	Indv136	0	Indv136	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	<1%_Abundance
ASV213	Indv107	0	Indv107	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv126	0	Indv126	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv127	0	Indv127	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv134	0	Indv134	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv100	0	Indv100	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv1	0	Indv1	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv106	0	Indv106	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv151	0	Indv151	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv102	0	Indv102	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv136	0	Indv136	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv152	0	Indv152	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv16	0	Indv16	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv133	0	Indv133	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv129	0	Indv129	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv128	0	Indv128	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv33	0	Indv33	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv27	0	Indv27	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv10	0	Indv10	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv125	0	Indv125	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv32	0	Indv32	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv105	0	Indv105	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv103	0	Indv103	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv13	0	Indv13	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv35	0	Indv35	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv153	0	Indv153	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv42	0	Indv42	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv109	0	Indv109	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv93	0	Indv93	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv40	0	Indv40	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv4	0	Indv4	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv131	0	Indv131	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv130	0	Indv130	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv157	0	Indv157	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv36	0	Indv36	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv62	0	Indv62	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv17	0	Indv17	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv60	0	Indv60	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv6	0	Indv6	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv85	0	Indv85	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv59	0	Indv59	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv65	0	Indv65	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv82	0	Indv82	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv158	0	Indv158	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv37	0	Indv37	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv120	0	Indv120	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv145	0	Indv145	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv144	0	Indv144	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv117	0	Indv117	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv116	0	Indv116	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv57	0	Indv57	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv115	0	Indv115	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv123	0	Indv123	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv29	0	Indv29	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv112	0	Indv112	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv138	0	Indv138	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv43	0	Indv43	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv11	0	Indv11	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv41	0	Indv41	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv67	0	Indv67	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv91	0	Indv91	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv159	0	Indv159	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv39	0	Indv39	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv38	0	Indv38	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv63	0	Indv63	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv89	0	Indv89	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv155	0	Indv155	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv61	0	Indv61	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv87	0	Indv87	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv86	0	Indv86	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv25	0	Indv25	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv143	0	Indv143	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv83	0	Indv83	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv15	0	Indv15	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv3	0	Indv3	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv55	0	Indv55	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv147	0	Indv147	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv146	0	Indv146	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv119	0	Indv119	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv23	0	Indv23	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv75	0	Indv75	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv141	0	Indv141	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv140	0	Indv140	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv47	0	Indv47	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv113	0	Indv113	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv139	0	Indv139	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv44	0	Indv44	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv95	0	Indv95	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv51	0	Indv51	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv24	0	Indv24	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv22	0	Indv22	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv30	0	Indv30	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv9	0	Indv9	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv156	0	Indv156	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv54	0	Indv54	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv8	0	Indv8	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv12	0	Indv12	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv7	0	Indv7	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv76	0	Indv76	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv50	0	Indv50	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv5	0	Indv5	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv48	0	Indv48	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv56	0	Indv56	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv122	0	Indv122	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv148	0	Indv148	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv45	0	Indv45	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv70	0	Indv70	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv96	0	Indv96	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv2	0	Indv2	Case	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv49	0	Indv49	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv99	0	Indv99	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv21	0	Indv21	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv114	0	Indv114	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv97	0	Indv97	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv20	0	Indv20	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv80	0	Indv80	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv74	0	Indv74	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv72	0	Indv72	Case	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv46	0	Indv46	Control	Site2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV213	Indv73	0	Indv73	Control	Site1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae_[XIV]	<1%_Abundance
ASV24	Indv155	0	Indv155	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV24	Indv35	0	Indv35	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV24	Indv80	0	Indv80	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV24	Indv52	0	Indv52	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV24	Indv117	0	Indv117	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV24	Indv38	0	Indv38	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV24	Indv78	0	Indv78	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV24	Indv60	0	Indv60	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
ASV24	Indv4	0	Indv4	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	<1%_Abundance
